ID	Name	Copies per Million (CPM)	Relative Abundance
PWY-5692	allantoin degradation to glyoxylate II	162.832	0.016283200236106393
URDEGR-PWY	superpathway of allantoin degradation in plants	162.832	0.016283200236106393
PWY-7873	D-erythronate degradation II	159.026	0.01590260023058769
PWY-7874	L-threonate degradation	159.026	0.01590260023058769
PWY-7616	methanol oxidation to carbon dioxide	153.64	0.01536400022277799
PWY-6293	superpathway of L-cysteine biosynthesis (fungi)	146.899	0.01468990021300354
GLUDEG-I-PWY	GABA shunt	136.721	0.013672100198245442
PWY-6590	superpathway of Clostridium acetobutylicum acidogenic fermentation	114.038	0.011403800165355093
PWY0-1533	methylphosphonate degradation I	111.189	0.011118900161224044
HISDEG-PWY	L-histidine degradation I	104.782	0.010478200151933894
PWY-6471	peptidoglycan biosynthesis IV (Enterococcus faecium)	95.7471	0.00957471013883329
PWY-801	homocysteine and cysteine interconversion	92.4503	0.00924503013405293
PWY-6470	peptidoglycan biosynthesis V (β-lactam resistance)	88.4224	0.008842240128212475
CENTFERM-PWY	pyruvate fermentation to butanoate	86.0256	0.008602560124737115
PWY1G-0	mycothiol biosynthesis	77.3952	0.007739520112223036
PWY-5005	biotin biosynthesis II	73.1554	0.007315540106075326
PWY-6435	4-hydroxybenzoate biosynthesis III (plants)	71.2662	0.007126620103335986
P185-PWY	formaldehyde assimilation III (dihydroxyacetone cycle)	60.1253	0.0060125300871816814
CARNMET-PWY	L-carnitine degradation I	52.5932	0.005259320076260138
P108-PWY	pyruvate fermentation to propanoate I	43.7613	0.0043761300634538826
PWY66-391	fatty acid β-oxidation VI (mammalian peroxisome)	41.2181	0.004121810059766242
UDPNACETYLGALSYN-PWY	UDP-N-acetyl-D-glucosamine biosynthesis II	37.3272	0.0037327200541244373
PWY-7391	isoprene biosynthesis II (engineered)	36.3151	0.003631510052656893
PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	35.4329	0.0035432900513777026
NADSYN-PWY	NAD de novo biosynthesis II (from tryptophan)	32.134	0.003213400046594298
PWY-7340	9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)	31.7737	0.003177370046071863
PWY-5030	L-histidine degradation III	30.0158	0.003001580043522908
PWY-5514	UDP-N-acetyl-D-galactosamine biosynthesis II	29.9125	0.0029912500433731237
PWY-5972	stearate biosynthesis I (animals)	26.9598	0.0026959800390917083
PWY-6920	6-gingerol analog biosynthesis (engineered)	26.1849	0.0026184900379681037
PWY-7196	superpathway of pyrimidine ribonucleosides salvage	26.0766	0.0026076600378110684
P23-PWY	reductive TCA cycle I	23.5015	0.002350150034077174
PWY-5415	catechol degradation I (meta-cleavage pathway)	21.2874	0.002128740030866729
PWY-5651	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	20.18	0.002018000029260999
PWY-5104	L-isoleucine biosynthesis IV	18.5331	0.001853310026872994
PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	16.4718	0.0016471800238841094
PWY-5505	L-glutamate and L-glutamine biosynthesis	15.5531	0.0015553100225519942
PWY-6922	L-Nδ-acetylornithine biosynthesis	14.9471	0.0014947100216732942
PWY-7254	TCA cycle VII (acetate-producers)	13.6106	0.0013610600197353692
PWY-4984	urea cycle	12.4883	0.0012488300181080344
