ID	Name	Copies per Million (CPM)	Relative Abundance
PWY-7187	pyrimidine deoxyribonucleotides de novo biosynthesis II	48.1161	0.004811610009142061
PWY-7805	(aminomethyl)phosphonate degradation	41.5741	0.004157410007899081
PWY-7409	phospholipid remodeling (phosphatidylethanolamine, yeast)	40.1953	0.004019530007637109
PWY-7723	bacterial bioluminescence	39.2485	0.003924850007457217
TYRFUMCAT-PWY	L-tyrosine degradation I	36.1806	0.003618060006874315
PWY-822	fructan biosynthesis	35.8399	0.003583990006809583
PWY0-1337	oleate β-oxidation	34.1284	0.0034128400064843975
PWY-5855	ubiquinol-7 biosynthesis (early decarboxylation)	33.0102	0.003301020006271939
PWY-6992	1,5-anhydrofructose degradation	32.112	0.0032112000061012814
PWY0-1533	methylphosphonate degradation I	31.908	0.0031908000060625213
PWY-5705	allantoin degradation to glyoxylate III	28.8548	0.0028854800054824133
PWY-7094	fatty acid salvage	28.8202	0.0028820200054758393
PWY-6318	L-phenylalanine degradation IV (mammalian, via side chain)	27.7114	0.0027711400052651673
PWY-7269	mitochondrial NADPH production (yeast)	27.4597	0.0027459700052173443
PWY-7446	sulfoquinovose degradation I	25.9876	0.002598760004937645
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	24.6379	0.0024637900046812016
PWY0-41	allantoin degradation IV (anaerobic)	23.4683	0.002346830004458978
PPGPPMET-PWY	ppGpp metabolism	23.4482	0.002344820004455159
PWY-7874	L-threonate degradation	23.2853	0.0023285300044242076
UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (early decarboxylation)	23.1074	0.002310740004390407
NAD-BIOSYNTHESIS-II	NAD salvage pathway III (to nicotinamide riboside)	22.5645	0.0022564500042872556
METHGLYUT-PWY	superpathway of methylglyoxal degradation	21.2342	0.002123420004034499
PWY-6708	ubiquinol-8 biosynthesis (early decarboxylation)	20.6756	0.0020675600039283645
PWY0-461	L-lysine degradation I	18.4127	0.001841270003498414
PWY-5692	allantoin degradation to glyoxylate II	17.7764	0.0017776400033775166
URDEGR-PWY	superpathway of allantoin degradation in plants	17.7764	0.0017776400033775166
PWY-8190	L-glutamate degradation XI (reductive Stickland reaction)	17.3749	0.0017374900033012319
PWY-7873	D-erythronate degradation II	15.77	0.0015770000029963005
