Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF06977	SdiA-regulated	282.844	0.028284399593128902
PF02563	Polysaccharide biosynthesis/export protein	282.803	0.028280299593187876
PF01872	RibD C-terminal domain	282.513	0.028251299593605037
PF13380	CoA binding domain	282.358	0.02823579959382801
PF07944	Beta-L-arabinofuranosidase, GH127	282.332	0.028233199593865412
PF02583	Metal-sensitive transcriptional repressor	281.747	0.028174699594706937
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain	281.626	0.028162599594880988
PF01171	PP-loop family	281.509	0.0281508995950493
PF06751	Ethanolamine ammonia lyase large subunit (EutB)	280.871	0.02808709959596706
PF05762	VWA domain containing CoxE-like protein	280.191	0.028019099596945235
PF04216	Protein involved in formate dehydrogenase formation	279.393	0.027939299598093163
PF15922	YjeJ-like	278.856	0.027885599598865635
PF04223	Citrate lyase, alpha subunit (CitF)	278.71	0.027870999599075654
PF01887	S-adenosyl-l-methionine hydroxide adenosyltransferase	278.231	0.0278230995997647
PF00081	Iron/manganese superoxide dismutases, alpha-hairpin domain	278.06	0.02780599960001068
PF01874	ATP:dephospho-CoA triphosphoribosyl transferase	278.051	0.027805099600023628
PF00239	Resolvase, N terminal domain	277.934	0.027793399600191934
PF02222	ATP-grasp domain	277.634	0.027763399600623486
PF07869	Protein of unknown function (DUF1656)	277.475	0.027747499600852207
PF02082	Transcriptional regulator	277.44	0.027743999600902552
PF01066	CDP-alcohol phosphatidyltransferase	277.392	0.027739199600971598
PF00708	Acylphosphatase	276.908	0.02769079960166784
PF06109	Haemolysin E (HlyE)	276.278	0.02762779960257409
PF03918	Cytochrome C biogenesis protein	275.717	0.02757169960338109
PF00732	GMC oxidoreductase	275.411	0.02754109960382127
PF00570	HRDC domain	275.281	0.027528099604008274
PF01844	HNH endonuclease	275.184	0.02751839960414781
PF01455	HupF/HypC family	275.14	0.027513999604211102
PF04186	FxsA cytoplasmic membrane protein	274.705	0.027470499604836846
PF08666	SAF domain	274.606	0.02746059960497926
PF14689	Sensor_kinase_SpoOB-type, alpha-helical domain	274.586	0.027458599605008033
PF02502	Ribose/Galactose Isomerase	274.58	0.027457999605016662
PF10707	PhoP regulatory network protein YrbL	274.477	0.027447699605164827
PF01313	Bacterial export proteins, family 3	273.852	0.02738519960606389
PF07356	Protein of unknown function (DUF1481)	273.193	0.02731929960701186
PF07694	5TMR of 5TMR-LYT	272.904	0.027290399607427587
PF03767	HAD superfamily, subfamily IIIB (Acid phosphatase)	272.736	0.027273599607669258
PF04552	Sigma-54, DNA binding domain	272.691	0.027269099607733986
PF06069	PerC transcriptional activator	272.279	0.027227899608326653
PF02310	B12 binding domain	271.772	0.02717719960905597
PF04307	LexA-binding, inner membrane-associated putative hydrolase	271.637	0.027163699609250167
PF00056	lactate/malate dehydrogenase, NAD binding domain	271.474	0.027147399609484642
PF01885	RNA 2'-phosphotransferase, Tpt1 / KptA family	270.904	0.02709039961030459
PF07719	Tetratricopeptide repeat	270.739	0.027073899610541942
PF13090	Polyphosphate kinase C-terminal domain 2	270.428	0.027042799610989314
PF04413	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)	270.124	0.02701239961142662
PF06968	Biotin and Thiamin Synthesis associated domain	270.05	0.02700499961153307
PF00186	Dihydrofolate reductase	269.873	0.026987299611787682
PF02843	Phosphoribosylglycinamide synthetase, C domain	269.799	0.02697989961189413
PF12793	Sugar transport-related sRNA regulator N-term	269.751	0.02697509961196318
PF01638	HxlR-like helix-turn-helix	269.516	0.02695159961230123
PF01812	5-formyltetrahydrofolate cyclo-ligase family	268.844	0.0268843996132679
PF00119	ATP synthase A chain	268.839	0.026883899613275093
PF02673	Bacitracin resistance protein BacA	268.698	0.026869799613477918
PF00766	Electron transfer flavoprotein FAD-binding domain	268.532	0.026853199613716707
PF06224	Winged helix DNA-binding domain	268.032	0.02680319961443596
PF03796	DnaB-like helicase C terminal domain	267.958	0.026795799614542412
PF13292	1-deoxy-D-xylulose-5-phosphate synthase	267.626	0.026762599615019988
PF02600	Disulfide bond formation protein DsbB	267.205	0.0267204996156256
PF01513	ATP-NAD kinase	266.836	0.02668359961615641
PF13632	Glycosyl transferase family group 2	266.742	0.026674199616291628
PF00118	TCP-1/cpn60 chaperonin family	266.633	0.02666329961644842
PF00902	Sec-independent protein translocase protein (TatC)	266.565	0.02665649961654624
PF04237	YjbR	265.892	0.02658919961751435
PF01765	Ribosome recycling factor	265.824	0.026582399617612173
PF01509	TruB family pseudouridylate synthase (N terminal domain)	265.607	0.026560699617924326
PF03888	MucB/RseB N-terminal domain	265.56	0.026555999617991932
PF03840	Preprotein translocase SecG subunit	265.459	0.026545899618137223
PF03352	Methyladenine glycosylase	265.456	0.02654559961814154
PF04166	Pyridoxal phosphate biosynthetic protein PdxA	265.441	0.026544099618163113
PF05688	Salmonella repeat of unknown function (DUF824)	265.183	0.026518299618534247
PF03109	ABC1 family	265.004	0.02650039961879174
PF07683	Cobalamin synthesis protein cobW C-terminal domain	264.996	0.026499599618803247
PF12399	Branched-chain amino acid ATP-binding cassette transporter	264.64	0.02646399961931535
PF02371	Transposase IS116/IS110/IS902 family	264.484	0.026448399619539757
PF04309	Glycerol-3-phosphate responsive antiterminator	264.217	0.02642169961992384
PF01316	Arginine repressor, DNA binding domain	264.166	0.026416599619997202
PF01297	Zinc-uptake complex component A periplasmic	264.139	0.026413899620036044
PF13722	5TM C-terminal transporter carbon starvation CstA	264.104	0.02641039962008639
PF02863	Arginine repressor, C-terminal domain	263.906	0.026390599620371213
PF02527	rRNA small subunit methyltransferase G	263.445	0.02634449962103436
PF12633	Adenylate cyclase NT domain	263.154	0.026315399621452962
PF01566	Natural resistance-associated macrophage protein	262.983	0.026298299621698946
PF06050	2-hydroxyglutaryl-CoA dehydratase, D-component	262.939	0.026293899621762245
PF03230	Antirestriction protein	262.917	0.026291699621793885
PF05658	Head domain of trimeric autotransporter adhesin	262.648	0.026264799622180847
PF01182	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	262.462	0.026246199622448407
PF09500	Putative thioesterase (yiiD_Cterm)	262.386	0.026238599622557736
PF11799	impB/mucB/samB family C-terminal domain	262.244	0.026224399622762004
PF00140	Sigma-70 factor, region 1.2	262.131	0.02621309962292455
PF04898	Glutamate synthase central domain	261.981	0.026198099623140323
PF04288	MukE-like family	261.977	0.026197699623146074
PF01493	GXGXG motif	261.888	0.026188799623274105
PF02572	ATP:corrinoid adenosyltransferase BtuR/CobO/CobP	261.844	0.0261843996233374
PF03692	Putative zinc- or iron-chelating domain	261.821	0.026182099623370488
PF01725	Ham1 family	261.447	0.026144699623908484
PF01142	tRNA pseudouridine synthase D (TruD)	261.415	0.02614149962395452
PF14785	Maltose transport system permease protein MalF P2 domain	260.879	0.02608789962472555
PF08348	YheO-like PAS domain	260.586	0.026058599625147033
PF07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	260.276	0.026027599625592965
PF16989	Type VI secretion, EvfE, EvfF, ImpA, BimE, VC_A0119, VasJ	260.211	0.02602109962568647
PF12832	MFS_1 like family	260.172	0.026017199625742574
PF02656	Domain of unknown function (DUF202)	260.092	0.02600919962585765
PF01475	Ferric uptake regulator family	260.069	0.026006899625890735
PF03350	Uncharacterized protein family, UPF0114	259.968	0.02599679962603603
PF08388	Group II intron, maturase-specific domain	259.681	0.025968099626448873
PF04773	FecR protein	259.64	0.02596399962650785
PF04357	TamB, inner membrane protein subunit of TAM complex	259.536	0.02595359962665746
PF13569	Domain of unknown function (DUF4132)	259.263	0.025926299627050165
PF12464	Maltose acetyltransferase	259.245	0.02592449962707606
PF04963	Sigma-54 factor, core binding domain	258.634	0.02586339962795499
PF08212	Lipocalin-like domain	258.338	0.025833799628380782
PF13409	Glutathione S-transferase, N-terminal domain	258.326	0.025832599628398047
PF03883	Peroxide stress protein YaaA	258.046	0.025804599628800825
PF05360	yiaA/B two helix domain	257.6	0.0257599996294424
PF04127	DNA / pantothenate metabolism flavoprotein	257.204	0.025720399630012044
PF14072	DNA-sulfur modification-associated	257.197	0.02571969963002211
PF07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain	257.192	0.0257191996300293
PF06611	Protein of unknown function (DUF1145)	257.077	0.025707699630194727
PF07813	LTXXQ motif family protein	257.013	0.02570129963028679
PF12627	Probable RNA and SrmB- binding site of polymerase A	256.992	0.025699199630317006
PF02300	Fumarate reductase subunit C	256.559	0.025655899630939873
PF09972	Predicted membrane protein (DUF2207)	256.416	0.025641599631145578
PF01832	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	256.402	0.025640199631165716
PF02894	Oxidoreductase family, C-terminal alpha/beta domain	256.33	0.025632999631269283
PF13116	Protein of unknown function	256.236	0.025623599631404505
PF01722	BolA-like protein	256.013	0.025601299631725288
PF02624	YcaO cyclodehydratase, ATP-ad Mg2+-binding	255.646	0.025564599632253222
PF07043	Protein of unknown function (DUF1328)	255.267	0.02552669963279841
PF10625	Universal stress protein B (UspB)	255.264	0.02552639963280273
PF07305	Protein of unknown function (DUF1454)	254.95	0.025494999633254415
PF00772	DnaB-like helicase N terminal domain	254.866	0.025486599633375254
PF01385	Probable transposase	254.676	0.025467599633648565
PF02897	Prolyl oligopeptidase, N-terminal beta-propeller domain	254.555	0.025455499633822626
PF07859	alpha/beta hydrolase fold	254.51	0.025450999633887358
PF02195	ParB-like nuclease domain	254.323	0.025432299634156358
PF00366	Ribosomal protein S17	254.322	0.0254321996341578
PF08340	Domain of unknown function (DUF1732)	254.252	0.025425199634258492
PF04222	Protein of unknown function (DUF416)	254.196	0.025419599634339048
PF02151	UvrB/uvrC motif	254.194	0.02541939963434192
PF02911	Formyl transferase, C-terminal domain	254.163	0.025416299634386522
PF06674	Protein of unknown function (DUF1176)	254.003	0.02540029963461668
PF06672	Protein of unknown function (DUF1175)	253.992	0.0253991996346325
PF02699	Preprotein translocase subunit	253.966	0.025396599634669902
PF00916	Sulfate permease family	253.85	0.02538499963483677
PF01227	GTP cyclohydrolase I	253.373	0.02533729963552293
PF04751	Protein of unknown function (DUF615)	253.339	0.025333899635571838
PF02540	NAD synthase	253.024	0.02530239963602497
PF04131	Putative N-acetylmannosamine-6-phosphate epimerase	252.831	0.0252830996363026
PF00926	3,4-dihydroxy-2-butanone 4-phosphate synthase	252.768	0.025276799636393225
PF06831	Formamidopyrimidine-DNA glycosylase H2TH domain	252.759	0.02527589963640617
PF01396	Topoisomerase DNA binding C4 zinc finger	252.535	0.025253499636728398
PF02592	Putative vitamin uptake transporter	252.188	0.025218799637227556
PF01478	Type IV leader peptidase family	252.063	0.025206299637407368
PF12724	Flavodoxin domain	252.041	0.025204099637439015
PF00986	DNA gyrase B subunit, carboxyl terminus	251.976	0.025197599637532517
PF04303	PrpF protein	251.921	0.025192099637611636
PF00633	Helix-hairpin-helix motif	251.893	0.025189299637651916
PF02668	Taurine catabolism dioxygenase TauD, TfdA family	251.881	0.025188099637669176
PF09285	Elongation factor P, C-terminal	251.261	0.025126099638561047
PF02548	Ketopantoate hydroxymethyltransferase	251.021	0.025102099638906285
PF02926	THUMP domain	250.702	0.025070199639365166
PF02667	Short chain fatty acid transporter	250.55	0.02505499963958382
PF01340	Met Apo-repressor, MetJ	250.445	0.02504449963973486
PF07072	Cell division protein	250.293	0.025029299639953515
PF03950	tRNA synthetases class I (E and Q), anti-codon binding domain	250.274	0.025027399639980845
PF04317	YcjX-like family, DUF463	249.986	0.02499859964039513
PF01869	BadF/BadG/BcrA/BcrD ATPase family	249.806	0.024980599640654064
PF04353	Regulator of RNA polymerase sigma(70) subunit, Rsd/AlgQ	248.939	0.024893899641901245
PF02881	SRP54-type protein, helical bundle domain	248.832	0.02488319964205516
PF00800	Prephenate dehydratase	248.767	0.024876699642148663
PF01264	Chorismate synthase	248.605	0.0248604996423817
PF02810	SEC-C motif	248.359	0.024835899642735575
PF08242	Methyltransferase domain	247.931	0.024793099643351253
PF03720	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain	247.881	0.024788099643423173
PF02384	N-6 DNA Methylase	247.746	0.024774599643617376
PF00467	KOW motif	247.7	0.02476999964368354
PF04227	Indigoidine synthase A like protein	247.529	0.02475289964392953
PF00303	Thymidylate synthase	247.449	0.02474489964404461
PF00166	Chaperonin 10 Kd subunit	246.267	0.024626699645744914
PF08501	Shikimate dehydrogenase substrate binding domain	246.266	0.024626599645746355
PF11663	Toxin with endonuclease activity, of toxin-antitoxin system	246.192	0.024619199645852803
PF07219	HemY protein N-terminus	246.084	0.024608399646008163
PF04266	ASCH domain	245.07	0.024506999647466797
PF02568	Thiamine biosynthesis protein (ThiI)	245.016	0.024501599647544475
PF06956	Regulator of RNA terminal phosphate cyclase	244.556	0.024455599648206188
PF07759	Protein of unknown function (DUF1615)	244.518	0.024451799648260854
PF10696	Protein of unknown function (DUF2501)	244.517	0.024451699648262288
PF09317	Domain of unknown function (DUF1974)	244.384	0.02443839964845361
PF10712	NAD-specific glutamate dehydrogenase	244.369	0.024436899648475188
PF01541	GIY-YIG catalytic domain	244.358	0.024435799648491012
PF10945	Cellulose biosynthesis protein BcsR	243.954	0.024395399649072166
PF01512	Respiratory-chain NADH dehydrogenase 51 Kd subunit	243.775	0.024377499649329656
PF06368	Methylaspartate mutase E chain (MutE)	243.667	0.024366699649485013
PF11791	Aconitate B N-terminal domain	243.252	0.024325199650081994
PF03819	MazG nucleotide pyrophosphohydrolase domain	243.23	0.024322999650113638
PF04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	243.226	0.024322599650119393
PF02666	Phosphatidylserine decarboxylase	242.931	0.024293099650543753
PF02503	Polyphosphate kinase middle domain	242.868	0.024286799650634378
PF00075	RNase H	242.611	0.02426109965100407
PF02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	242.468	0.024246799651209777
PF03023	Lipid II flippase MurJ	242.187	0.024218699651613995
PF00830	Ribosomal L28 family	242.043	0.024204299651821137
PF04320	Protein with unknown function (DUF469)	241.886	0.024188599652046984
PF06450	Bacterial Na+/H+ antiporter B (NhaB)	241.46	0.024145999652659785
PF12320	Type 5 capsule protein repressor C-terminal domain	241.359	0.024135899652805073
PF06804	NlpB/DapX lipoprotein	241.209	0.024120899653020847
PF00988	Carbamoyl-phosphate synthase small chain, CPSase domain	241.189	0.024118899653049617
PF08054	Leucine operon leader peptide	241.08	0.024107999653206414
PF05951	Bacterial protein of unknown function (DUF882)	241.061	0.024106099653233747
PF00919	Uncharacterized protein family UPF0004	241.022	0.024102199653289847
PF10697	Protein of unknown function (DUF2502)	240.833	0.02408329965356172
PF13556	PucR C-terminal helix-turn-helix domain	240.63	0.02406299965385374
PF08443	RimK-like ATP-grasp domain	240.568	0.024056799653942928
PF17113	Regulatory signalling modulator protein AmpE	240.546	0.024054599653974572
PF13186	Iron-sulfur cluster-binding domain	240.414	0.024041399654164453
PF02777	Iron/manganese superoxide dismutases, C-terminal domain	240.353	0.024035299654252204
PF02626	Carboxyltransferase domain, subdomain A and B	240.306	0.024030599654319817
PF01619	Proline dehydrogenase	240.213	0.02402129965445359
PF00698	Acyl transferase domain	240.096	0.024009599654621898
PF02119	Flagellar P-ring protein	240.083	0.0240082996546406
PF04219	Protein of unknown function, DUF	240.043	0.02400429965469814
PF01713	Smr domain	239.693	0.023969299655201615
PF10688	Bacterial inner membrane protein	239.526	0.023952599655441845
PF08298	PrkA AAA domain	239.227	0.023922699655871953
PF03502	Nucleoside-specific channel-forming protein, Tsx	239.039	0.023903899656142393
PF04361	Protein of unknown function (DUF494)	238.646	0.02386459965670772
PF06005	Cell division protein ZapB	238.622	0.023862199656742248
PF11102	Group 4 capsule polysaccharide lipoprotein gfcB, YjbF	238.494	0.023849399656926375
PF10897	Protein of unknown function (DUF2713)	238.352	0.023835199657130643
PF02602	Uroporphyrinogen-III synthase HemD	238.302	0.023830199657202566
PF08447	PAS fold	238.269	0.023826899657250038
PF02622	Uncharacterized ACR, COG1678	238.225	0.02382249965731333
PF02617	ATP-dependent Clp protease adaptor protein ClpS	238.021	0.023802099657606785
PF02749	Quinolinate phosphoribosyl transferase, N-terminal domain	237.92	0.023791999657752073
PF04996	Succinylarginine dihydrolase	237.879	0.023787899657811053
PF01915	Glycosyl hydrolase family 3 C-terminal domain	236.597	0.02365969965965521
PF13603	Leucyl-tRNA synthetase, Domain 2	236.479	0.023647899659824955
PF07361	Cytochrome b562	236.267	0.023626699660129914
PF07450	Formate hydrogenlyase maturation protein HycH	236.254	0.023625399660148615
PF13476	AAA domain	235.845	0.023584499660736963
PF00479	Glucose-6-phosphate dehydrogenase, NAD binding domain	235.815	0.023581499660780117
PF08032	RNA 2'-O ribose methyltransferase substrate binding	235.598	0.023559799661092274
PF11398	Protein of unknown function (DUF2813)	235.553	0.023555299661157002
PF11392	Protein of unknown function (DUF2877)	235.521	0.023552099661203033
PF00177	Ribosomal protein S7p/S5e	235.427	0.023542699661338255
PF09381	Outer membrane protein G (OmpG)	235.049	0.02350489966188201
PF16921	Tex protein YqgF-like domain	234.773	0.023477299662279034
PF13288	DXP reductoisomerase C-terminal domain	234.667	0.023466699662431516
PF02277	Phosphoribosyltransferase	234.473	0.023447299662710586
PF01379	Porphobilinogen deaminase, dipyromethane cofactor binding domain	234.428	0.023442799662775318
PF04285	Protein of unknown function (DUF444)	234.392	0.0234391996628271
PF08534	Redoxin	234.392	0.0234391996628271
PF07722	Peptidase C26	234.239	0.02342389966304719
PF02638	Glycosyl hydrolase-like 10	234.199	0.023419899663104735
PF04402	Protein of unknown function (DUF541)	234.178	0.02341779966313494
PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	234.089	0.023408899663262966
PF10062	Predicted secreted protein (DUF2300)	233.83	0.02338299966363554
PF03033	Glycosyltransferase family 28 N-terminal domain	233.794	0.023379399663687326
PF01128	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	233.765	0.02337649966372904
PF01071	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	233.743	0.02337429966376069
PF02817	e3 binding domain	233.258	0.02332579966445836
PF16326	ABC transporter C-terminal domain	233.184	0.02331839966456481
PF11806	Domain of unknown function (DUF3327)	232.974	0.023297399664866894
PF00113	Enolase, C-terminal TIM barrel domain	232.719	0.023271899665233714
PF08007	Cupin superfamily protein	232.611	0.02326109966538907
PF02381	MraZ protein, putative antitoxin-like	232.372	0.02323719966573287
PF00585	C-terminal regulatory domain of Threonine dehydratase	232.257	0.0232256996658983
PF03951	Glutamine synthetase, beta-Grasp domain	231.976	0.02319759966630252
PF07282	Putative transposase DNA-binding domain	231.549	0.023154899666916758
PF04452	RNA methyltransferase	230.896	0.0230895996678561
PF01165	Ribosomal protein S21	230.445	0.02304449966850486
PF12821	Threonine/Serine exporter, ThrE	229.95	0.02299499966921692
PF02670	1-deoxy-D-xylulose 5-phosphate reductoisomerase	229.754	0.022975399669498863
PF17155	Gammaproteobacterial periplasmic sensor domain	229.603	0.022960299669716078
PF06865	Pyrimidine/purine nucleoside phosphorylase	229.582	0.022958199669746288
PF01238	Phosphomannose isomerase type I	229.159	0.02291589967035477
PF04341	Protein of unknown function, DUF485	229.156	0.02291559967035909
PF06761	Intracellular multiplication and human macrophage-killing	229.085	0.022908499670461224
PF04333	MlaA lipoprotein	228.968	0.022896799670629527
PF09976	Tetratricopeptide repeat-like domain	228.891	0.02288909967074029
PF02313	Fumarate reductase subunit D	228.661	0.022866099671071147
PF13180	PDZ domain	228.648	0.022864799671089845
PF05698	Bacterial trigger factor protein (TF) C-terminus	228.511	0.02285109967128692
PF17158	Membrane-associated sensor, integral membrane domain	228.461	0.02284609967135885
PF02887	Pyruvate kinase, alpha/beta domain	228.42	0.022841999671417822
PF05861	Bacterial phosphonate metabolism protein (PhnI)	228.285	0.02282849967161202
PF05746	DALR anticodon binding domain	228.269	0.022826899671635037
PF02096	60Kd inner membrane protein	228.109	0.022810899671865198
PF04076	Bacterial OB fold (BOF) protein	228.012	0.02280119967200473
PF04962	KduI/IolB family	227.925	0.02279249967212988
PF03319	Ethanolamine utilisation protein EutN/carboxysome	227.898	0.022789799672168723
PF00815	Histidinol dehydrogenase	227.795	0.022779499672316888
PF05981	CreA protein	227.752	0.022775199672378742
PF00488	MutS domain V	227.719	0.02277189967242621
PF00410	Ribosomal protein S8	227.507	0.022750699672731176
PF12706	Beta-lactamase superfamily domain	227.424	0.02274239967285057
PF13336	Acetyl-CoA hydrolase/transferase C-terminal domain	227.327	0.022732699672990107
PF13990	YjcZ-like protein	227.294	0.022729399673037578
PF04998	RNA polymerase Rpb1, domain 5	227.22	0.022721999673144023
PF00290	Tryptophan synthase alpha chain	226.962	0.022696199673515154
PF09997	Predicted membrane protein (DUF2238)	226.4	0.022639999674323594
PF01193	RNA polymerase Rpb3/Rpb11 dimerisation domain	226.377	0.022637699674356682
PF08003	Protein of unknown function (DUF1698)	226.135	0.022613499674704794
PF00464	Serine hydroxymethyltransferase	226.059	0.022605899674814123
PF01314	Aldehyde ferredoxin oxidoreductase, domains 2 & 3	225.845	0.022584499675121963
PF01835	MG2 domain	225.675	0.022567499675366507
PF01326	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	225.555	0.022555499675539128
PF01351	Ribonuclease HII	225.533	0.022553299675570772
PF01809	Putative membrane protein insertion efficiency factor	225.231	0.0225230996760052
PF08361	MAATS-type transcriptional repressor, C-terminal region	225.183	0.022518299676074247
PF12170	DNA polymerase III tau subunit V interacting with alpha	225.063	0.022506299676246868
PF01784	NIF3 (NGG1p interacting factor 3)	224.554	0.022455399676979064
PF09344	CT1975-like protein	224.551	0.022455099676983382
PF14720	NiFe/NiFeSe hydrogenase small subunit C-terminal	224.468	0.022446799677102777
PF02590	Predicted SPOUT methyltransferase	224.283	0.022428299677368896
PF12626	Polymerase A arginine-rich C-terminus	223.984	0.02239839967779901
PF08448	PAS fold	223.841	0.022384099678004716
PF09829	Uncharacterized protein conserved in bacteria (DUF2057)	223.636	0.02236359967829961
PF13426	PAS domain	223.546	0.022354599678429073
PF04760	Translation initiation factor IF-2, N-terminal region	223.437	0.022343699678585873
PF02416	mttA/Hcf106 family	223.4	0.022339999678639096
PF13188	PAS domain	223.339	0.022333899678726843
PF05690	Thiazole biosynthesis protein ThiG	223.218	0.0223217996789009
PF03949	Malic enzyme, NAD binding domain	223.212	0.022321199678909533
PF00797	N-acetyltransferase	223.195	0.022319499678933985
PF09481	CRISPR-associated protein Cse1 (CRISPR_cse1)	223.065	0.02230649967912099
PF13260	Protein of unknown function (DUF4051)	222.938	0.02229379967930368
PF02625	XdhC and CoxI family	222.934	0.022293399679309437
PF12917	HD containing hydrolase-like enzyme	222.862	0.022286199679413008
PF08786	DcrB	222.741	0.022274099679587066
PF15940	Family of unknown function	222.707	0.022270699679635974
PF08676	MutL C terminal dimerisation domain	222.566	0.022256599679838802
PF03899	ATP synthase I chain	221.87	0.02218699968084
PF02660	Glycerol-3-phosphate acyltransferase	221.672	0.022167199681124822
PF02606	Tetraacyldisaccharide-1-P 4'-kinase	221.268	0.022126799681705975
PF07308	Protein of unknown function (DUF1456)	221.215	0.022121499681782217
PF01580	FtsK/SpoIIIE family	221.194	0.022119399681812424
PF00420	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L	221.178	0.022117799681835443
PF07180	CaiF/GrlA transcriptional regulator	220.953	0.022095299682159106
PF05971	RNA methyltransferase	220.92	0.022091999682206574
PF03450	CO dehydrogenase flavoprotein C-terminal domain	220.854	0.022085399682301516
PF08798	CRISPR associated protein	220.79	0.022078999682393578
PF16162	Domain of unknown function (DUF4868)	220.719	0.02207189968249571
PF02325	YGGT family	220.654	0.022065399682589217
PF03808	Glycosyl transferase WecB/TagA/CpsF family	219.646	0.021964599684039222
PF00750	tRNA synthetases class I (R)	219.605	0.0219604996840982
PF03641	Possible lysine decarboxylase	219.531	0.02195309968420465
PF09619	Type III secretion system lipoprotein chaperone (YscW)	219.49	0.021948999684263632
PF06835	Lipopolysaccharide-assembly, LptC-related	219.224	0.02192239968464627
PF04461	Protein of unknown function (DUF520)	218.931	0.02189309968506775
PF06940	Domain of unknown function (DUF1287)	218.917	0.02189169968508789
PF01078	Magnesium chelatase, subunit ChlI	218.646	0.02186459968547772
PF16658	Class II release factor RF3, C-terminal domain	218.638	0.02186379968548923
PF09334	tRNA synthetases class I (M)	218.616	0.021861599685520882
PF03608	PTS system enzyme II sorbitol-specific factor	218.589	0.021858899685559718
PF12327	FtsZ family, C-terminal domain	218.49	0.02184899968570213
PF08546	Ketopantoate reductase PanE/ApbA C terminal	218.451	0.02184509968575823
PF01245	Ribosomal protein L19	218.394	0.021839399685840227
PF01121	Dephospho-CoA kinase	217.999	0.02179989968640843
PF11939	[NiFe]-hydrogenase assembly, chaperone, HybE	217.953	0.021795299686474603
PF09838	Uncharacterized protein conserved in bacteria (DUF2065)	217.651	0.021765099686909033
PF00403	Heavy-metal-associated domain	217.563	0.02175629968703562
PF01218	Coproporphyrinogen III oxidase	217.547	0.021754699687058635
PF07152	YaeQ protein	217.487	0.021748699687144945
PF00394	Multicopper oxidase	217.473	0.021747299687165086
PF01597	Glycine cleavage H-protein	217.093	0.021709299687711712
PF01155	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	217.064	0.021706399687753432
PF03562	MltA specific insert domain	216.962	0.021696199687900156
PF17209	Hfq protein	216.679	0.021667899688307252
PF00278	Pyridoxal-dependent decarboxylase, C-terminal sheet domain	216.503	0.021650299688560425
PF16473	3' exoribonuclease, RNase T-like	216.261	0.021626099688908548
PF02599	Global regulator protein family	216.195	0.021619499689003487
PF08279	HTH domain	215.987	0.021598699689302694
PF00874	PRD domain	215.882	0.02158819968945374
PF04115	Ureidoglycolate lyase	215.871	0.021587099689469563
PF02283	Cobinamide kinase / cobinamide phosphate guanyltransferase	215.863	0.02158629968948107
PF02631	RecX family	215.715	0.02157149968969397
PF13478	XdhC Rossmann domain	215.624	0.02156239968982487
PF02413	Caudovirales tail fibre assembly protein, lambda gpK	215.619	0.021561899689832065
PF01113	Dihydrodipicolinate reductase, N-terminus	215.569	0.02155689968990399
PF00207	Alpha-2-macroglobulin family	215.504	0.02155039968999749
PF10576	Iron-sulfur binding domain of endonuclease III	215.287	0.021528699690309645
PF02696	Uncharacterized ACR, YdiU/UPF0061 family	215.013	0.021501299690703794
PF07703	Alpha-2-macroglobulin bait region domain	214.844	0.0214843996909469
PF01434	Peptidase family M41	214.05	0.02140499969208907
PF07041	Protein of unknown function (DUF1327)	214.012	0.021401199692143734
PF02542	YgbB family	213.99	0.021398999692175378
PF12566	Protein of unknown function (DUF3748)	213.798	0.021379799692451573
PF06790	Uncharacterised protein family (UPF0259)	213.784	0.021378399692471708
PF02870	6-O-methylguanine DNA methyltransferase, ribonuclease-like domain	213.159	0.021315899693370773
PF02580	D-Tyr-tRNA(Tyr) deacylase	213.155	0.021315499693376525
PF07012	Curlin associated repeat	213.09	0.02130899969347003
PF03379	CcmB protein	213.059	0.02130589969351462
PF02504	Fatty acid synthesis protein	212.978	0.021297799693631145
PF01938	TRAM domain	212.381	0.021238099694489927
PF02107	Flagellar L-ring protein	212.351	0.021235099694533084
PF00137	ATP synthase subunit C	212.26	0.021225999694663985
PF13593	SBF-like CPA transporter family (DUF4137)	212.216	0.02122159969472728
PF05192	MutS domain III	212.215	0.02122149969472872
PF01242	6-pyruvoyl tetrahydropterin synthase	211.835	0.021183499695275346
PF05532	CsbD-like	211.592	0.021159199695624905
PF00573	Ribosomal protein L4/L1 family	211.063	0.021106299696385868
PF16535	Type III cell invasion protein SipB	210.748	0.021074799696838994
PF08525	Opacity-associated protein A N-terminal motif	210.686	0.021068599696928186
PF13185	GAF domain	210.616	0.02106159969702888
